Property Type,Status,Curr List Price,Street Name,Street Type,Zip,County,Area,Baths,Beds,SqFt,Fin SqFt,Total SqFt,PSF,PSF Fin,Car Storage,Spaces,Description,Bsmt Size,Bsmt SqFt,Upper Beds,Fireplaces,Type,Near By,Style,Construction,Roofing,Year Built,Elementary,Junior High,Senior High,School District,Zoned,Terms,Addl Terms,Earnest Ck To,Min Earnest,Possession,Exclusions,Buyers Agency,Trans Br,Var Comm,LTD Srvc,Exclusive Agency,Legal,Taxes,EW Direction,EW#,NS Direction,NS#,Heat,Sewer,Water,Acres,Lot Size,Curr DOM,Total DOM,Orig List Price,Name,Listing Office,Sold Price,Concession Amt,Seller Type,Entered By,Entered Where,Internet Ads,Photo Count,Latitude,Longitude
Res,U,275000,MONTANA,Pl,80232,JEFF,JSC,3,4,2259,3021,3275,121.74,91.03,"Garage,Attached",2,"Air Cond-Central,Disposal,Dishwasher,Fireplace Insert,Garage Dr,Patio,Remodeled,Sprinkler,Stove/Range/Ovn,Tile Floor,Wood Floors,Walk-In Closets,W/W Carpet",Full,1016,3,1,Detach Singl Fam,,Two Story,Frame,Composition,1970,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,FIRST AMERICAN TITLE,3000,DOD,"PERSONAL PROPERTY, WASHER, DRYER, REFRIGERATOR",2.8,2.8,No,No,Excl Right,LOCHWOOD FLG # 4 AMD BLK: 002 LOT: 0044,2087,West,9200,South,1900,"Forced Air, Gas",Public,Public,0.21,9363,92,92,300000,BOBBY BURNETT,Keller Williams DTC,336807.13,1610.790419,Individual,KM,BO,Yes,2,39.684631,-105.120871
Res,A,319900,ALKIRE,St,80228,JEFF,JSC,3,4,2378,2378,2378,134.52,134.52,"Garage,Oversized",2,"Air Cond-Central,Burglar Alarm,Cable Available,Dbl Pane Wndw,Dryer,Fence,Garage Dr,Microwave Oven,Park Addl Off St,Patio,Smoke Alarm,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Tile Floor,Tenant Occupied,Updated,Washer",None,790.28,3,1,Detach Singl Fam,,Bi-Level,Brick,Composition,1965,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX ALLIANCE,2000,,TENANTS PERSONAL POSSESSIONS,2.8,2.8,No,No,Excl Agency,GREEN MOUNTAIN FLG # 7 LOT: 0002,1918,West,13200,North,300,"Forced Air, Gas",Public,Public,0.21,9382,38,38,330000,AMBER PANCK,RE/MAX ALLIANCE,336807.13,1610.790419,Individual,MM,BO,Yes,21,39.708787,-105.147519
Res,S,290000,YANK,Way,80228,JEFF,JSC,3,4,2496,2496,2496,114.18,114.18,"Garage,Attached,Oversized",2,"Air Cond-Central,Cable Available,Cable Installed,Corner,No Covenants,Covered Patio,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Formal Dining,Fence,Five Piece Bath,Garage Dr,Great Room,Mstr Bathroom,Microwave Oven,Master Suite,Park Addl Off St,Patio,Quick Poss,Refrigerator,Self-Clean Oven,Smoke Free,Stove/Range/Ovn,Vaulted Ceiling,View Mountains,Washer,Wood Floors,Walk-In Closets",None,790.28,3,1,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1995,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,Land Title,5000,72 hours after DOD,None,2.8,2.8,Yes,No,Excl Right,COLLEGE WEST ESTATES BLK: 003 LOT: 0037,2264,West,12000,North,600,"Forced Air, Gas",Public,Public,0.22,9387,154,154,318300,GINA VIVEIROS,DISCOVER REAL ESTATE LLC,285000,3000,Individual,gv,BO,Yes,19,39.71831,-105.14356
Res,S,199950,KENTUCKY,Dr,80226,JEFF,JSC,2,4,2692,2692,2692,74.28,74.28,"Garage,Attached,Oversized",1,"Backs to Greenbt,Backs to Open Sp,Cable Available,Ceiling Fan,Dryer,Dishwasher,Eating Sp/Kit,Garage Dr,Great Room,Refrigerator,Stove/Range/Ovn,Utility Shed,Washer,Wndw Cover",,790.28,1,1,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1962,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA",Priced To Sell!!,First American Title,2000,72 Hours after DOD + Funding,Personal Property,2.8,2.8,No,No,Excl Right,BRIARWOOD HILLS 5TH FLG BLK: 017 LOT: 0002,1869,West,10950,South,1100,"Forced Air, Gas",Public,Public,0.21,9437,37,37,209950,JOSHUA C NOTTAGE,US REALTY PROS,199950,4000,Estate,JN,BO,Yes,20,39.69848,-105.1197
Res,A,300000,MILLER,St,80226,JEFF,JSC,4,4,2814,3318,2814,106.61,90.42,Garage,2,"Balcony,Cable Available,Ceiling Fan,Cable Installed,Corner,Covered Patio,Deck,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Fix-Up,Five Piece Bath,Mstr Bathroom,Media Room,Master Suite,Newer Paint,Pet Free,Patio,Quick Poss,Refrigerator,RV Parking,Two Master Bdrm,Utility Shed,Wood Floors,Walk-In Closets",Full,790.28,3,2,Detach Singl Fam,,4 Level w/Bsmt,Frame,Composition,1968,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA",,Canyon Title,3500,TBD,none,2.8,2.8,No,No,Excl Agency,SUN VALLEY WEST FLG # 2 LOT: 0014,2331,West,10000,South,900,"Baseboard, Gas",Public,Public,0.174,9488,162,162,349000,Jim Cavoto,Ion Real Estate LLC,336807.13,1663.02,Individual,jm,BO,Yes,24,39.700543,-105.114091
Res,S,425000,VIRGINIA,Dr,80228,JEFF,JSC,3,3,3596,3297,3596,118.19,128.91,"Garage,Attached",2,"Air Cond-Central,Cable Available,Cook Top,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Formal Dining,Fence,Five Piece Bath,Garage Dr,Great Room,High Spd Access,Jet Action Tub,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Pet Free,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Skylights,Sprinkler,Updated,View City,Vaulted Ceiling,View Mountains",Full,790.28,3,0,Detach Singl Fam,,Raised Ranch,Frame,Composition,1983,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX ALLIANCE,10000,72 HRS AFTER DELIVERY OF DEED,WASHER/DRYER,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 8 LOT: 0094,0,West,1400,South,400,"Forced Air, Gas",Public,Public,0.174,9491,323,323,445000,KAREN L NICHOLS,RE/MAX ALLIANCE,425000,0,Individual,AA,BO,Yes,25,39.706209,-105.156765
Res,S,275000,BEECH,St,80228,JEFF,JSC,2,4,2178,2178,2178,122.77,122.77,Garage,2,"Air Cond-Central,Ceiling Fan,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Formal Dining,Fence,Fireplace Insert,Garden Area,Garage Dr,Microwave Oven,Newer Carpet,Newer Paint,Park Addl Off St,Quick Poss,Refrigerator,RV Parking,Smoke Alarm,Self-Clean Oven,Stove/Range/Ovn,Utility Shed,Wndw Cover,W/W Carpet",None,790.28,2,1,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1963,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",buyer 2 verify sqft&school,First American,2000,DOD,none,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN ESTATES BLK: 004 LOT: 0003,1730,West,13200,South,933,"Forced Air, Gas",Public,Public,0.21,9528,32,32,275000,STACEY ALYK,"MB SON & SEA REALTY, LLC",267400,5200,Estate,SA,BO,Yes,25,39.69913,-105.14996
Res,S,449900,VIRGINIA,Dr,80228,JEFF,JSC,3,4,3501,3501,3501,128.53,128.53,"Garage,Attached",2,"Air Cond-Central,Dishwasher,Microwave Oven,Refrigerator,Remodeled,Stove/Range/Ovn,Wet Bar",None,790.28,3,2,Detach Singl Fam,,Bi-Level,Stucco/Brick,Rolled Roofing,1964,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,5000,DOD,STAGING ITEMS,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 4 BLK: 014 LOT: 0024,2448,West,13737,South,400,"Forced Air, Gas",Public,Public,0.21,9531,65,65,449900,Mike Jones,"DVX PROPERTIES, LLC",450000,0,Corp/Trust,B,BO,Yes,25,39.705764,-105.15443
Res,S,550000,CENTER,Dr,80228,JEFF,JSC,4,4,2401,3841,4802,224.91,140.59,"Garage,Attached",2,"Air Cond-Central,Cook Top,Deck,Dryer,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Garage Dr,Gas Logs,Great Room,Jet Action Tub,Jack & Jill Bath,Landscaped Pro,Microwave Oven,Master Suite,Newer Carpet,Patio,Refrigerator,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Two Master Bdrm,Triple Pane Wndw,Updated,View City,Vaulted Ceiling,Washer,Wndw Cover,Wood Floors,Walk-In Closets,Work Shop",Full,2401,3,1,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,1995,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,ASSURED TITLE,10000,72 HOURS AFTER DOD,WORKSHOP TOOLS & EQUIPMENT ARE NEGOTIABLE,2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN FLG # 8 LOT: 0080 LOT: 0081,3446,West,1400,South,400,"Forced Air, Gas",Public,Public,0.22,9600,145,145,599900,CONRAD W STELLER,KELLER WILLIAMS DTC,540000,0,Individual,MW,BO,Yes,25,39.708048,-105.160983
Res,S,319900,COORS,Ct,80228,JEFF,JSC,3,4,2388,2388,2388,132.96,132.96,"Garage,Attached,Oversized",2,"Air Cond-Central,Attic Fan,Ceiling Fan,Corner,No Covenants,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Dryer,Dishwasher,Eating Sp/Kit,Formal Dining,Gas Logs,Kitchen Island,Landscaped Pro,Mstr Bathroom,Master Suite,Newer Paint,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Smoke Free,Skylights,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,View City,View Mountains,Wndw Cover,Wood Floors,W/W Carpet",None,790.28,3,2,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1972,Hutchinson               ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,Chicago Title,5000,Per Accepted Contract and DOD,"Fabric Window Coverings in Master & End Bedroom, Patio Furniture, Outdoor Fountain",2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #27 BLK: 151 LOT: 0005,1939,West,13700,South,1749,"Forced Air, Gas",Public,Public,0.22,9614,2,2,319900,TIM WADE,MB DENVER HOME REAL ESTATE INC,317500,375,Individual,TW,BO,Yes,14,39.687519,-105.151234
Res,S,316000,ALKIRE,St,80228,JEFF,JSC,3,3,2903,2903,2903,108.85,108.85,"Garage,Attached,Oversized",2,"Air Cond-Central,Balcony,Ceiling Fan,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Fence,Five Piece Bath,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,RV Parking,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,View City,Vaulted Ceiling,View Mountains,Walk-In Closets,W/W Carpet",None,790.28,3,0,Detach Singl Fam,,Tri-Level,Frame,Composition,1966,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,TBD,3000,TBD,STAGING FURNITURE AND ASSUNDARIES,2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 7 LOT: 0001,2332,West,13200,South,452,"Forced Air, Gas",Public,Public,0.22,9618,49,357,316000,JILL E PURSELL,COLDWELL BANKER RESIDENTIAL 24,316000,5000,Individual,MD,BO,Yes,25,39.708545,-105.147517
Res,S,348777,DEFRAME,Ct,80401,JEFF,JFW,3,3,2062,2062,2062,169.15,169.15,"Garage,Attached",2,"Air Cond-Central,Burglar Alarm,Cable Available,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Formal Dining,Fence,Garden Area,Garage Dr,Landscaped Pro,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Quick Poss,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Solar,Sprinkler,Stove/Range/Ovn,Updated,Utility Shed,View Mountains,Washer,Wndw Cover,Wood Floors,W/W Carpet",None,790.28,3,3,Detach Singl Fam,,Bi-Level,Frame,Composition,1972,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,FIRST AMERICAN TITLE,3500,48 HRS AFTER DOD,"FREEZER, SECURITY CAMERAS",2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 1ST FLG BLK: 004 LOT: 0011,2391,West,13800,North,423,"Forced Air, Gas",Public,Public,0.22,9637,2,2,348777,BRYAN L. DAIS,REAL LIVING CO PROPERTIES,348777,0,Corp/Trust,VS,BO,Yes,25,39.722414,-105.155024
Res,S,299900,1ST,Pl,80228,JEFF,JSC,4,4,2067,2826,2912,147.56,107.93,Garage,2,"Air Cond-Central,Cable Available,Ceiling Fan,No Covenants,Dbl Pane Wndw,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Master Suite,Patio,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Smoke Free,Stove/Range/Ovn,Wndw Cover,Wood Floors,W/W Carpet",Partial,845,3,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1975,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,PD,"Conventional,FHA,VA,Cash",,Re/Max Alliance,4000,72 hours after closing and Delivery of Deed,"washer, dryer",2.8,2.8,No,No,Excl Right,COLLEGE WEST ESTATES BLK: 003 LOT: 0035,2194,West,12931,North,100,"Forced Air, Gas",Public,Public,0.174,9782,88,88,334900,JOHN DEMARAY,RE/MAX ALLIANCE,305000,6000,Individual,JD,BO,Yes,15,39.718242,-105.143857
Res,S,550000,ELLSWORTH,Dr,80401,JEFF,JFW,5,5,3436,4936,5282,149.88,104.34,"Garage,Attached",3,"Air Cond-Central,Burglar Alarm,Cable Available,Ceiling Fan,Covered Patio,Cook Top,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Gas Logs,Jet Action Tub,Kitchen Island,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Smoke Alarm,Self-Clean Oven,Vaulted Ceiling,Wet Bar,Wood Floors,Walk-In Closets",Full,1846,4,3,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1993,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,Cash",,REMAX CHERRY CREEK,10000,3 DAC,N/A,2.8,2.8,No,No,Excl Agency,SIXTH AVE WEST ESTATES 10TH FLG BLK: 001 LOT: 0003,4179,West,15788,North,100,"Forced Air, Gas",Public,Public,0.22,9801,139,139,595000,Gary Miles,RE/MAX CHERRY CREEK,515000,1800,Individual,ts,BO,Yes,25,39.716108,-105.1773
Res,S,360000,VIRGINIA,Dr,80228,JEFF,JSC,4,4,2644,3869,4085,134.46,91.88,"Garage,Attached,Oversized",2,"Attic Fan,Balcony,Ceiling Fan,Cable Installed,Corner,No Covenants,Covered Patio,Dbl Pane Wndw,Deck,Double Oven,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Great Room,Landscaped Pro,Mstr Bathroom,Master Suite,Newer Paint,Pool,Patio,Remodeled,Stove/Range/Ovn,Storm Windows,Updated,View City,View Mountains,Wood Floors,Walk-In Closets",Full,1441,4,2,Detach Singl Fam,,Two Story,Brick,Composition,1973,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Fuller Sotheby's Int'l Realty,5000,Delivery of Deed,Call Listor for complete: w. coverings in living/dining/bedrooms;fridges;w/d; freezer,2.8,2.8,No,No,Excl Agency,GREEN MOUNTAIN FLG # 8 LOT: 0132,2509,West,14177,South,500,"Forced Air, Gas",Public,Public,0.23,9877,22,22,360000,Jon Goldberg,FULLER SOTHEBY'S INT'L REALTY,355500,4736,Individual,JG,BO,Yes,25,39.707569,-105.158232
Res,S,439900,COORS,Ct,80228,JEFF,JSC,3,4,2488,2488,2488,172.83,172.83,"Garage,Attached",2,"Balcony,Backs to Open Sp,Cable Available,Ceiling Fan,Cable Installed,No Covenants,Cook Top,Cul-De-Sac,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Fence,Garage Dr,Kitchen Island,Mstr Bathroom,Microwave Oven,Master Suite,Patio,Refrigerator,Remodeled,RV Parking,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,View City,View Mountains,Wndw Cover,Wood Floors,Walk-In Closets",None,790.28,2,2,Detach Singl Fam,,Bi-Level,Stucco,Composition,1981,Foothills                ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Chicago Title,4000,3 days after closing,"Refrigerator in garage, Washer/Dryer, Swing set, Hot Tub, Mexican Pottery Animals",2.8,2.8,No,No,Excl Right,GREEN MOUNTAIN FLG # 5 LOT: 0048,2254,West,13700,North,770,"Forced Air, Gas",Public,Public,0.22,9895,67,67,439900,Doug Hufford,HUFFORD & COMPANY INC,430000,5500,Individual,dh,BO,Yes,24,39.702556,-105.153236
Res,S,374900,Eldridge,Ct,80401,JEFF,JFW,3,4,2018,2018,2018,178.39,178.39,"Garage,Attached",2,"Air Cond-Central,Cable Available,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Great Room,Mstr Bathroom,Microwave Oven,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Sprinkler,Tile Floor,Vaulted Ceiling,Wet Bar,Wood Floors",,790.28,3,1,Detach Singl Fam,,Bi-Level,Frame/Brick,Composition,1971,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,PORCHLIGHT REAL ESTATE GROUP,5000,DELIVERY OF DEED,STAGING ITEMS,2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 1ST FLG BLK: 003 LOT: 0022,2300,West,14000,North,447,"Forced Air, Gas",Public,Public,0.23,9906,21,21,374900,ERIN JEPPSON,PORCHLIGHT REAL ESTATE GROUP,360000,0,Individual,DA,BO,Yes,23,39.723053,-105.15746
Res,U,285000,NEW MEXICO,Pl,80228,JEFF,JSC,2,4,2318,2318,2318,122.95,122.95,"Garage,Carport,Attached",3,"Cable Available,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Microwave Oven,Newer Carpet,Newer Paint,Park Addl Off St,Quick Poss,Refrigerator,RV Parking,Smoke Alarm,Stove/Range/Ovn,Utility Shed,Wndw Cover,W/W Carpet",None,790.28,2,1,Detach Singl Fam,,Bi-Level,Brick,Composition,1966,Devinny                  ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,4000,At closing and funding,NONE,2.8,2.8,Yes,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG #15 BLK: 095 LOT: 0016,1868,West,12100,South,1700,"Forced Air, Gas",Public,Public,0.22,9925,102,102,299000,DEBORAH BRUSH-GARCIA,COLORADO HOME REALTY,336807.13,1663.02,Individual,DG,BO,Yes,25,39.68416,-105.129997
Res,S,434900,2ND,Ave,80401,JEFF,JFW,4,5,2241,3100,3221,190.07,137.4,"Garage,Attached",2,"Air Cond-Central,Attic Fan,Ceiling Fan,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Landscaped Pro,Mstr Bathroom,Microwave Oven,Master Suite,Newer Paint,Patio,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Sprinkler,Tile Floor,Updated,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Full,980,4,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1976,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,Chicago Title,5000,Per Accepted Contract & DOD,"Washer & Dryer,Pool Table,Refrigerator in Basement",2.8,2.8,Yes,No,Excl Right,SIXTH AVE WEST 3RD FLG BLK: 027 LOT: 0003,2735,West,14216,South,450,"Forced Air, Gas",Public,Public,0.22,9943,15,15,434900,TIM WADE,MB DENVER HOME REAL ESTATE INC,425950,0,Individual,TW,BO,Yes,17,39.72013,-105.1577
Res,S,399900,ROBB,Ct,80232,JEFF,JSC,4,5,2239,3135,3281,178.61,127.56,"Garage,Attached",2,"Air Cond-Central,Cable Available,Ceiling Fan,Covered Patio,Cul-De-Sac,Dbl Pane Wndw,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Five Piece Bath,Garage Dr,Gas Logs,Landscaped Pro,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Patio,Remodeled,RV Parking,Smoke Alarm,Smoke Free,Tile Floor,Updated,Utility Shed,View City,View Mountains,Walk-In Closets,W/W Carpet",Full,1042,3,1,Detach Singl Fam,,Two Story,Frame/Brick,Composition,1972,Kendrick Lakes           ,Dunstan                  ,Green Mountain           ,JER1,R-1B,"Conventional,FHA,VA,Cash",,Remax Professionals,5000,24 Hours after closing,none,2.8,2.8,No,No,Excl Right,LOCHWOOD FLG # 9 BLK: 004 LOT: 0007,2521,West,0,South,0,"Forced Air, Gas",Public,Public,0.22,9949,83,83,440000,SUSAN SCHELL,RE/MAX PROFESSIONALS,399900,11500,Individual,AW,BO,Yes,25,39.691926,-105.125926
Res,S,379000,ARCHER,Ave,80401,JEFF,JFW,3,4,2204,2568,2568,165.61,142.13,"Garage,Attached",2,"Attic Fan,Backs to Greenbt,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Garage Dr,Landscaped Pro,Mstr Bathroom,Master Suite,Newer Paint,Park Addl Off St,Patio,Remodeled,Smoke Free,Skylights,Sprinkler,Stove/Range/Ovn,Updated,View City,Vaulted Ceiling,Wndw Cover,Wood Floors,Walk-In Closets,W/W Carpet",Partial,364,4,2,Detach Singl Fam,,Tri-Lvl w/Bsmt,Frame/Brick,Wood Shingles,1975,Kyffin                   ,Bell                     ,Golden                   ,JER1,RES,"Conventional,FHA,VA,Cash",,Re/Max 100 Inc.,5000,AS NEGOTIATED,"WASHER, DRYER, TRAMPOLINE, CURTAINS",2.8,2.8,No,No,Excl Right,SIXTH AVE WEST 2ND FLG BLK: 017 LOT: 0018,2521,West,14500,South,50,"Hot Water, Gas",Public,Public,0.23,10006,14,14,379000,Anne Cucchi,RE/MAX 100 INC.,365000,0,Individual,KG,BO,Yes,14,39.716344,-105.162135
Res,U,595000,ROGERS,Ct,80401,JEFF,JFW,4,6,3260,4976,4976,182.52,119.57,"Garage,Attached,Oversized",3,"Air Cond-Central,Balcony,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Five Piece Bath,Gas Logs,Great Room,Hot Tub,Landscaped Pro,Mstr Bathroom,Mother Apt,Master Suite,Newer Carpet,Newer Paint,Quick Poss,Refrigerator,Remodeled,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Vaulted Ceiling,View Mountains,Wndw Cover,Wood Floors,Walk-In Closets,Work Shop",Full,1716,4,2,Detach Singl Fam,,Two Story,Frame/Brick,Wood Shingles,1995,Kyffin                   ,Bell                     ,Golden                   ,JER1,PD,"Conventional,FHA,VA,Cash",,First American Title Insurance Company,10000,Upon Delivery of Deed,ALL PERSONAL PROPERTY.,2.8,2.8,No,No,Excl Agency,SIXTH AVE WEST ESTATES 11TH FLG (OR ADJ 2) BLK: 003 LOT: 0016,3527,West,1,North,1,"Forced Air, Gas",Public,Public,0.17,10018,91,91,595000,RAYMOND TOMSICK,PRUDENTIAL R.E. OF THE ROCKIES,336807.13,1663.02,Individual,RT,BO,Yes,25,39.717103,-105.187777
Res,S,349950,DeFrame,Ct,80401,JEFF,JFW,4,6,2728,3858,3953,124.63,88.13,Garage,2,"Air Cond-Central,Burglar Alarm,Cable Available,Ceiling Fan,Cable Installed,Covered Patio,Disposal,Dishwasher,Formal Dining,Fence,Five Piece Bath,Garden Area,Garage Dr,Mstr Bathroom,Microwave Oven,Master Suite,Refrigerator,RV Parking,Smoke Alarm,Security Entry,Stove/Range/Ovn,Tenant Occupied",Partial,1225,4,1,Detach Singl Fam,,Two Story,Brick,Composition,1975,Kyffin                   ,Bell                     ,Golden                   ,JER1,R-1,"Conventional,FHA,VA,Cash",,Chicago Title,3500,Time of Closing,Washer/ Dryer,2.8,2.8,No,No,Excl Right,6101   -   SIXTH AVE WEST FLG 1 - 5,3154,West,26,North,34,"Forced Air, Electric",Public,Public,0.174,10084,367,367,340000,Barbara Currie,GENESEE COMMERCIAL GROUP LLC,340000,4000,Individual,bc,BO,Yes,15,39.72376251,-105.1550217
Res,S,450000,FORD,Dr,80226,JEFF,JSC,3,4,2176,3886,4312,206.8,115.8,"Garage,Attached,Oversized",3,"Air Cond-Central,Burglar Alarm,Backs to Greenbt,Backs to Open Sp,Ceiling Fan,Cul-De-Sac,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Fireplace Insert,Five Piece Bath,Garage Dr,Gas Logs,Kitchen Island,Landscaped Pro,Microwave Oven,Master Suite,Park Addl Off St,Quick Poss,Refrigerator,Self-Clean Oven,Security Entry,Sprinkler,Stove/Range/Ovn,Tile Floor,Vaulted Ceiling,Wet Bar,Walk-In Closets,Work Shop",Full,2136,3,1,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Dimensional Comp,1998,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX Alliance,5000,72 hours after closing and transfer of deed,"Freezer in garage, refrigerator in storage in basement, washer, dryer",2.8,2.8,No,No,Excl Right,WEST STAR BLK: 001 LOT: 0022,3926,West,11259,South,1000,"Forced Air, Gas",Public,Public,0.23,10242,226,226,475000,The Divito Dream Makers,RE/MAX ALLIANCE,450000,0,Individual,lh,BO,Yes,25,39.69748,-105.12411
