Property Type,Status,Street Name,Street Type,County,Area,Car Storage,Description,Bsmt Size,Type,Near By,Style,Construction,Roofing,Elementary,Junior High,Senior High,School District,Zoned,Terms,Addl Terms,Earnest Ck To,Possession,Exclusions,Var Comm,LTD Srvc,Exclusive Agency,Legal,EW Direction,NS Direction,Heat,Sewer,Water,Name,Listing Office,Seller Type,Entered By,Entered Where,Internet Ads,Photo Count,Latitude,Longitude,Baths,Beds,SqFt,Fin SqFt,Total SqFt,PSF,PSF Fin,Zip,Spaces,Bsmt SqFt,Upper Beds,Fireplaces,Year Built,Min Earnest,Buyers Agency,Trans Br,Taxes,EW#,Acres,Lot Size,Curr DOM,Total DOM,NS#,Concession Amt,Curr List Price
Res,S,QUAIL,Way,JEFF,JSC,"Garage,Attached,Oversized","Agent Owner,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Fence,Microwave Oven,Newer Carpet,Newer Paint,Pet Free,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Heritage Title,,NONE,No,No,Excl Right,BRIARWOOD HILLS 4TH FLG BLK: 009 LOT: 0001,West,South,"Forced Air, Gas",Public,Public,W Garrett Jones,JDI INVESTMENTS,Individual,GJ,BO,Yes,23,39.701952,-105.124445,2,4,936,1872,1872,272.44,136.22,80226,1,936,,,1961,2000,2.8,2.8,1304,0,,,7,7,0,3409,249900
Res,S,DUDLEY,St,JEFF,JSC,"Garage,Attached","Corner,No Covenants,Covered Patio,Dryer,Evap Cooler,Refrigerator,Washer,Wood Floors,Work Shop,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",PERSONAL REP DEED,REMAX ALLIANCE,IMMEDIATELY AFTER DOD,NONE,Yes,No,Excl Right,MEADOWLARK HILLS BLK: 018 LOT: 0006,West,North,"Forced Air, Gas",Public,Public,MARK ZUMTOBEL,RE/MAX ALLIANCE,Estate,mz,BO,Yes,1,39.718624,-105.094588,2,3,1197,1197,2394,204.68,204.68,80226,2,1197,,,1958,3000,2.8,2.8,1609,9000,0.21,,12,12,100,3500,245000
Res,S,EXPOSITION,Dr,JEFF,JSC,"Garage,Attached","Air Cond-Central,Cable Available,Ceiling Fan,Covered Patio,Disposal,Dishwasher,Formal Dining,Fence,Garden Area,Garage Dr,Kitchen Island,Mstr Bathroom,Microwave Oven,Newer Carpet,Patio,Quick Poss,Refrigerator,Remodeled,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Wndw Cover,Wood Floors,W/W Carpet",Partial,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,TBD,Closing - Funding  - Delivery of Deed,Washer & Dryer Wall mounted TV's,Yes,No,Excl Right,SUN VALLEY WEST BLK: 003 LOT: 0008,East,South,"Forced Air, Gas",Public,Public,John Adams,Cherry Creek Properties LLC,Individual,ja,BO,Yes,24,39.702761,-105.111967,3,4,1484,2223,2408,207.21,138.33,80226,2,924,,1,1967,3000,2.8,2.8,1731,10211,0.17,7796,9,9,700,0,309000
Res,S,5TH,Pl,JEFF,JSC,"Garage,Off Street","Air Cond-Central,Ceiling Fan,Cable Installed,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Humidifier,Mstr Bathroom,Microwave Oven,Newer Paint,Pet Free,Patio,Quick Poss,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,Utility Shed,Washer,Wndw Cover,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Moritz Title Co.,negotiable,freezer in garage,Yes,No,Excl Right,MEADOWLARK HILLS BLK: 002 LOT: 0008,West,North,"Forced Air, Gas",,,VANECEA MAXWELL,Brokers Guild Cherry Creek LTD,Individual,vm,BO,Yes,23,39.724269,-105.098591,3,3,1197,2154,2394,225.48,125.3,80226,2,1197,,,1955,3500,2.8,2.8,1468,9000,,9366,8,8,500,0,269900
Res,S,MILLER,St,JEFF,JSC,"Garage,Detached","Air Cond-Central,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Microwave Oven,Patio,Quick Poss,Refrigerator,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Utility Shed,Wndw Cover,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Frame,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",verify FHA/VA financing,RE/MAX ALLIANCE,AT TIME OF CLOSING,PERSONAL PROPERTY AND STAGING ITEMS,No,No,Excl Right,GREEN MOUNTAIN PARK 2ND ADD BLK: 009 LOT: 0014,West,South,"Forced Air, Gas",Public,Public,CHRISTINE MALARA,RE/MAX ALLIANCE,Individual,DF,BO,Yes,12,39.708628,-105.114708,2,4,1000,2000,2000,230.5,115.25,80226,1,1000,,,1959,2500,2.8,2.8,1364,10400,0.23,10452,49,49,429,2000,229900
Res,S,1ST,Ave,JEFF,JSC,"Garage,Attached,Off Street","Covered Patio,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Eating Sp/Kit,Fence,Fireplace Insert,Garage Dr,Gas Logs,Media Room,Patio,Quick Poss,Refrigerator,Stove/Range/Ovn,Updated,Wet Bar,Wndw Cover,Wood Floors,Work Shop",Partial,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,R1,"Conventional,FHA,VA,Cash",,American Title Services,Delivery of Deed,none,No,No,Excl Agency,KITCHELS GLEN HAVEN LOT: 0018 BLK: 00B,West,North,"Forced Air, Gas",Public,Public,Ruth McElroy,"YOUR CASTLE REAL ESTATE, INC",Individual,rm,BO,Yes,25,39.71871,-105.082751,3,4,1430,2107,2137,201.89,137.02,80226,5,707,,2,1957,,2.8,2.8,1817,7100,0.37,16200,11,11,100,3000,290000
Res,S,DOVER,St,JEFF,JSC,None,"Cable Available,Cable Installed,No Covenants,Dryer,Disposal,Dishwasher,Fence,Jet Action Tub,Mstr Bathroom,Microwave Oven,Media Room,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Smoke Alarm,Stove/Range/Ovn,Updated,Utility Shed,Washer,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Equity Title,Date and Time of Deed,Soda Machine in Kitchen,No,No,Excl Right,MEADOWLARK HILLS BLK: 010 LOT: 0003,West,North,"Forced Air, Gas",Public,Public,Carol Duncan,KELLER WILLIAMS REALTY DOWNTOWN,Individual,AS,BO,Yes,20,39.722854,-105.093309,3,4,1456,1820,2912,170.67,136.54,80226,,1456,,,1954,3000,2.8,2.8,1552,8400,0.21,9373,46,46,300,0,255000
Res,S,UNION,Blvd,JEFF,JSC,"Garage,Attached,Off Street","Ceiling Fan,No Covenants,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Formal Dining,Fence,Garage Dr,Great Room,Mstr Bathroom,Master Suite,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Title Assure,DOD and Funding,Personal Property,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 2 BLK: 016 LOT: 0009,West,South,"Forced Air, Gas",Public,Public,DANIEL HERRON,KELLER WILLIAMS ADVANTAGE RLTY,Individual,DH,BO,Yes,1,39.704327,-105.131123,3,4,1233,2466,2466,182.48,91.24,80228,2,1233,,0,1961,2500,2.8,2.8,1684,12000,0.23,,60,60,622,12000,223500
Res,S,BRIARWOOD,Dr,JEFF,JSC,"Garage,Detached,Oversized","Air Cond-Central,Ceiling Fan,Corner,Dbl Pane Wndw,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Microwave Oven,Park Addl Off St,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,Wndw Cover,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,Cash",BEST YOU'LL SEE!!,RE/MAX ALLIANCE,PER CONTRACT BETWEEN BUYER & SELLER,clothes washer & dryer,Yes,No,Excl Agency,BRIARWOOD HILLS 2ND FLG BLK: 004 LOT: 0007,West,South,"Forced Air, Gas",Public,Public,GENE SUNGY,RE/MAX ALLIANCE,Individual,KS,BO,Yes,,39.701782,-105.125994,2,3,936,1778,1872,263.62,138.78,80226,2,936,2,,1961,1500,2.8,2.8,1313,11400,0.23,10149,1,1,600,4190,246750
Res,S,CEDAR,Dr,JEFF,JSC,"Garage,Attached","Air Cond-Central,Backs to Greenbt,Ceiling Fan,Cable Installed,Dbl Pane Wndw,Deck,Disposal,Dishwasher,Formal Dining,Garage Dr,Humidifier,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Park Addl Off St,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Tile Floor,Updated,Vaulted Ceiling,Wndw Cover,Walk-In Closets,W/W Carpet",Full,Attach Singl Fam,,Ranch/1 Story,Frame,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,S-4-R,"Conventional,Cash",,Stewart Title,Negotiable,Washer/Dryer,No,No,Excl Right,WESTFORD CONDOS 11TH SUPP BLK: 023 LOT: 000A,West,South,"Forced Air, Gas",Public,Public,Joan Cox,"HOUSE TO HOME, INC",Individual,jc,BO,Yes,20,39.714505,-105.098003,3,3,1232,2170,2414,191.56,108.76,80226,1,1182,,1,1993,2500,2.8,2.8,1381,9123,,,5,5,200,0,230000
Res,S,4TH,Ave,JEFF,JSC,"Garage,Detached","Cable Available,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Microwave Oven,Master Suite,Newer Paint,Patio,Remodeled,Smoke Alarm,Self-Clean Oven,Utility Shed,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Dimensional Comp,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,Cash",,PORCHLIGHT REAL ESTATE GROUP,DELIVERY OF DEED,NONE,No,No,Excl Right,MEADOWLARK HILLS BLK: 005 LOT: 0023,West,North,"Forced Air, Gas",Public,Public,PEGGY CHERVENAK,PORCHLIGHT REAL ESTATE GROUP,Corp/Trust,CE,BO,Yes,25,39.721863,-105.098318,2,5,1456,2491,2912,233.52,136.49,80226,2,1456,,,1955,5000,2.8,2.8,1445,9000,0.2,8730,25,25,4000,500,355000
Res,S,TAFT,St,JEFF,JSC,"Garage,Attached,Off Street","Ceiling Fan,Covered Patio,Dbl Pane Wndw,Dryer,Dishwasher,Eating Sp/Kit,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Master Suite,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Sprinkler,Updated,Washer,Wood Floors,Walk-In Closets",Full,Detach Singl Fam,,Ranch/1 Story,Frame,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,CANYON TITLE,AT CLOSING,PERSONAL ITEMS,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 2 BLK: 010 LOT: 0016,Out of Metro,Out of Metro,"Forced Air, Gas",,,Holly Jaros,Denver Luxury Real Estate,Individual,HJ,BO,Yes,25,39.7044754,-105.1301727,3,4,1154,2077,2308,246.97,137.22,80228,3,1154,,,1961,3000,2.8,2.8,1598,0,0.21,9266,5,5,0,0,290000
Res,S,CODY,St,JEFF,JSC,Garage,"Air Cond-Central,Cable Available,Cable Installed,Covered Patio,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Formal Dining,Fence,Garden Area,Garage Dr,Mstr Bathroom,Newer Paint,Park Addl Off St,Pet Free,Patio,Quick Poss,Refrigerator,Smoke Alarm,Smoke Free,Skylights,Stove/Range/Ovn,Updated,Washer,Wood Floors,Work Shop",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Canyon Title Company,Upon DOD & Bank Funding,none,No,No,Excl Agency,MORE BLK: 006 LOT: 0026,West,North,"Forced Air, Gas",Public,Public,RAY CRUZ-SOLANO,EQUITY COLORADO,Individual,rc,BO,Yes,22,39.716932,-105.092179,3,4,1232,2464,2464,198.86,99.43,80226,2,1232,,2,1954,2000,2.8,2.8,1775,8500,0.2,8892,47,47,25,3650,250000
Res,S,BAYAUD,Ave,JEFF,JSC,"Garage,Attached","Buyer's Warranty,Cable Available,Ceiling Fan,Corner,Covered Patio,Dbl Pane Wndw,Formal Dining,Park Addl Off St,Quick Poss,Refrigerator,RV Parking,Stove/Range/Ovn,Utility Shed,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX 100 INC,DODD AFTER FUNDING,None,Yes,No,Excl Right,MORE BLK: 004 LOT: 0016,West,South,"Forced Air, Gas",Public,Public,Robert Baker,"RE/MAX 100, INC.",Individual,AH,BO,Yes,1,39.715053,-105.094635,2,3,1120,2240,2240,205.36,102.68,80226,1,1120,,,1955,3000,0,0,1631,8685,0.23,,1,1,100,5000,240000
Res,S,CODY,Ct,JEFF,JSC,"Garage,Attached","Attic Fan,Ceiling Fan,Dbl Pane Wndw,Disposal,Dishwasher,Evap Cooler,Fence,Refrigerator,Sprinkler,Wood Floors,Water Rights",Full,Detach Singl Fam,,Ranch/1 Story,Brick,,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,Res,"Conventional,FHA,VA,Cash",,RE/MAX PROFESSIONALS,48 HOURS AFTER DOD AND FUNDING,"STOVE, WASHER, DRYER",No,No,Excl Right,LOT: 24 BLK;5 CITY/MUNI/TWP: LAKEWOOD SUBD MORE SEX/TWN/RNG/MER: SEC 10 TWN 4S RNG 69W,West,South,"Forced Air, Gas",Public,Public,CAROL HERTEL,RE/MAX PROFESSIONALS,Individual,jl,BO,Yes,25,39.716545,-105.093188,2,4,1120,2016,2240,209.82,116.57,80226,1,1120,,,1954,2000,2.5,2.5,1602,8500,0.21,8976,12,12,15,5500,235000
Res,S,IRIS,Ct,JEFF,JSC,"Garage,Attached","Corner,Covered Patio,Dbl Pane Wndw,Dishwasher,Evap Cooler,Eating Sp/Kit,Fence,Microwave Oven,Park Addl Off St,Quick Poss,Refrigerator,RV Parking,Sprinkler,Stove/Range/Ovn,Updated,Wndw Cover,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,,Composition,Belmar                   ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Stewart Title,72 HOURS,cothes washer and dryer and various yard ornaments & plants.,No,No,Excl Right,ALAMEDA HOMES 2ND FLG BLK: 005 LOT: 0001,West,South,"Forced Air, Gas",Public,Public,Rey Armendariz,360 8Z REAL ESTATE,Individual,RA,BO,Yes,25,39.707679,-105.107128,2,3,1104,1987,2208,285.33,158.53,80226,2,1104,,1,1967,4000,2.8,2.8,1712,9700,0.2,8708,14,14,485,0,315000
Res,S,SWADLEY,St,JEFF,JSC,"Garage,Attached","Air Cond-Central,Cable Available,Cable Installed,Covered Patio,Dbl Pane Wndw,Deck,Dryer,Disposal,Dishwasher,Formal Dining,Fence,Fireplace Insert,Garage Dr,Mstr Bathroom,Newer Carpet,Newer Paint,Park Addl Off St,Pet Free,Patio,Refrigerator,RV Parking,Smoke Alarm,Smoke Free,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,Washer,Wndw Cover,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,Heritage Title,negotiable,Microwave,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 2 BLK: 010 LOT: 0021,West,South,"Forced Air, Gas",Public,Public,JEREMY KENDALL,MB REYNEBEAU & CO,Individual,jk,BO,Yes,14,39.704022,-105.129779,3,5,1140,2052,2280,241.23,134.02,80228,1,1140,,1,1961,5000,2.8,2.8,1613,12000,0.2,8770,7,7,679,6000,275000
Res,S,DOVER,St,JEFF,JSC,"Garage,Attached","Refrigerator,Stove/Range/Ovn",Full,Detach Singl Fam,,Ranch/1 Story,Brick,,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,Cash",,Heritage Title,,"personal property, washer, dryer, window coverings, any yard art",Yes,Yes,Excl Right,MEADOWLARK HILLS BLK: 009 LOT: 0023,Out of Metro,Out of Metro,Forced Air,,,BARBEE & JIM LUX,MB DELUX TEAM REALTY INC,Individual,KR,BO,Yes,,39.724055,-105.093502,3,3,1456,1456,2912,188.87,188.87,80226,,1456,,,1954,3000,2.8,2.8,1735,0,,,0,0,0,3300,275000
Res,S,TAFT,St,JEFF,JSC,"Garage,Attached","Ceiling Fan,Covered Patio,Disposal,Dishwasher,Evap Cooler,Fence,Garage Dr,Mstr Bathroom,Newer Carpet,Newer Paint,Park Addl Off St,Pet Free,Refrigerator,RV Parking,Smoke Alarm,Smoke Free,Sprinkler,Stove/Range/Ovn,Updated,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX Professionals,,Staging items,No,No,Excl Right,GREEN MOUNTAIN VILLAGE FLG # 2 BLK: 009 LOT: 0021,West,South,"Forced Air, Gas",Public,Public,MOTENIA ROSE-DEAVER,RE/MAX PROFESSIONALS,Individual,KC,BO,Yes,25,39.70063,-105.130429,3,4,1197,2297,2394,233.92,121.9,80228,2,1197,,,1962,3000,2.8,2.8,1612,12000,0.23,9992,71,71,800,0,280000
Res,S,Kentucky,Dr,JEFF,JSC,"Garage,Attached","Air Cond-Central,Cable Available,Dryer,Disposal,Dishwasher,Garage Dr,Microwave Oven,Refrigerator,Smoke Alarm,Smoke Free,Updated,Washer,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,res,"Conventional,FHA,VA,Cash",,Guardian Title,2 days after closing,none,No,No,Excl Right,green mountain village,West,South,"Forced Air, Gas",Public,Public,SUSAN KEENEY,REALNET INC,Individual,SK,BO,Yes,18,39.69848251,-105.1249237,2,3,956,1994,1912,252.09,120.86,80228,2,956,,,1969,3000,2.8,2.8,1400,12000,0.2,9123,18,18,1000,0,239995
Res,S,ROBB,Way,JEFF,JSC,"Garage,Detached","Ceiling Fan,No Covenants,Covered Patio,Dbl Pane Wndw,Disposal,Dishwasher,Formal Dining,Fence,Garden Area,Garage Dr,High Spd Access,Microwave Oven,Media Room,Newer Carpet,Newer Paint,Park Addl Off St,Quick Poss,Refrigerator,Remodeled,Smoke Alarm,Self-Clean Oven,Smoke Free,Tile Floor,Updated,Utility Shed,Wndw Cover,Wood Floors,Walk-In Closets",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Dimensional Comp,Glennon Heights          ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Equity Title,Upon closing unless Post Closing Occupancy Agreement,Clothes washer and dryer,Yes,No,Excl Right,BRIARWOOD PARK BLK: 002 LOT: 0030,West,South,"Forced Air, Gas",Public,Public,RON DARLING,ASSIST2SELL RE PROFESSIONALS,Individual,rd,BO,Yes,25,39.708494,-105.126646,2,4,936,800,1872,264.96,310,80226,2,936,,,1960,3000,2.8,2.8,1236,11400,0.2,8884,38,38,450,0,257000
Res,S,ESTES,St,JEFF,JSC,"Garage,Attached","Air Cond-Central,No Covenants,Covered Patio,Dishwasher,Eating Sp/Kit,RV Parking,Smoke Alarm,Sprinkler,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,Fidelity National Title,,refrigerator,Yes,No,Excl Right,MORE BLK: 003 LOT: 0012,West,South,"Forced Air, Gas",Public,Public,Rich Borga,RICH BORGA & ASSOCIATES,Individual,RB,BO,Yes,,39.715902,-105.095631,2,3,1120,2240,2240,209.82,104.91,80226,1,1120,,,1955,3000,2.8,2.8,1593,8700,0.2,,1,1,40,1200,235000
Res,S,UNION,Blvd,JEFF,JSC,Garage,"Air Cond-Central,Agent Owner,Cable Available,Cable Installed,No Covenants,Dbl Pane Wndw,Double Oven,Disposal,Dishwasher,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Microwave Oven,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Remodeled,RV Parking,Smoke Alarm,Self-Clean Oven,Sprinkler,Stove/Range/Ovn,Utility Shed,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Frame/Brick,Composition,Green Mountain           ,Dunstan                  ,Green Mountain           ,JER1,2-R,"Conventional,FHA,VA,Cash",,HERITAGE TITLE,AFTER DELIVERY OF DEED,NONE,Yes,No,Excl Agency,GREEN MOUNTAIN VILLAGE FLG # 2 BLK: 009 LOT: 0003,West,South,"Forced Air, Gas",Public,Public,EDMUND ARELLANO,SONRISE PREFERRED PROPERTIES,Corp/Trust,EA,BO,Yes,25,39.69982,-105.129949,3,4,1197,1915,1915,215.12,134.46,80228,2,718,,,1962,3000,2.5,2.5,1600,12000,,8953,143,143,952,3000,259900
Res,S,EVERETT,St,JEFF,JSC,"Garage,Attached","Air Cond-Central,Cable Available,No Covenants,Dryer,Disposal,Dishwasher,Fence,Garden Area,Microwave Oven,Newer Paint,Quick Poss,Refrigerator,Sprinkler,Stove/Range/Ovn,Tile Floor,Washer,Wndw Cover,Wood Floors",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,RE/MAX PROFESSIONALS,AFTER DELIVERY OF DEED,NONE,No,No,Excl Right,MORE BLK: 002 LOT: 0012,West,South,"Forced Air, Gas",Public,Public,ALAN SMITH,RE/MAX PROFESSIONALS,Estate,KC,BO,Yes,25,39.715893,-105.096638,2,4,1120,1960,2240,218.71,124.97,80226,1,1120,,,1955,3000,2.8,2.8,1570,8400,0.2,9028,2,2,40,2000,244950
Res,S,DUDLEY,St,JEFF,JSC,Garage,"Ceiling Fan,Cable Installed,Corner,Covered Patio,Disposal,Dishwasher,Evap Cooler,Eating Sp/Kit,Formal Dining,Fence,Garage Dr,Mstr Bathroom,Newer Carpet,Newer Paint,Patio,Quick Poss,Refrigerator,Smoke Alarm,Self-Clean Oven,Smoke Free,Sprinkler,Stove/Range/Ovn,Tile Floor,Updated,Utility Shed,Wndw Cover,Wood Floors",Partial,Detach Singl Fam,,Tri-Lvl w/Bsmt,Brick,Dimensional Comp,Patterson                ,O'Connell                ,Alameda                  ,JER1,2-R,"Conventional,FHA,VA,Cash",,Fidelity National Title,per contract,staging accessories,No,No,Excl Right,PALOMINO PARK FLG #1 BLK: 002 LOT: 0017,West,South,"Forced Air, Gas",Public,Public,Eileen Forrest,"EMF Property Management, LLC",Individual,ef,BO,Yes,23,39.695997,-105.094417,4,3,1445,2027,2027,174.39,124.32,80232,2,582,2,1,1966,3000,2.8,2.8,1595,8800,0.2,8847,2,2,1100,7500,262000
Res,S,DOVER,St,JEFF,JSC,"Garage,Attached","Air Cond-Central,Ceiling Fan,Covered Patio,Dbl Pane Wndw,Dryer,Dishwasher,Formal Dining,Fence,Garage Dr,Microwave Oven,Newer Carpet,Newer Paint,Patio,Refrigerator,Remodeled,Smoke Free,Sprinkler,Updated,Washer,Wndw Cover,Wood Floors,W/W Carpet",Full,Detach Singl Fam,,Ranch/1 Story,Brick,Composition,South Lakewood           ,Creighton                ,Lakewood                 ,JER1,2-R,"Conventional,FHA,VA,Cash",,REMAX PROFESSIONALS,NEGOTIABLE,NONE,No,No,Excl Right,MORE BLK: 004 LOT: 0029,West,South,"Forced Air, Gas",Public,Public,KERRY BISHOP,RE/MAX PROFESSIONALS,Individual,ag,BO,Yes,25,39.717592,-105.094193,2,4,1102,2167,2204,226.95,115.41,80226,1,1102,,,1955,2500,2.8,2.8,1576,8600,,,2,2,65,0,245000
Res,A,GRANT,St,ARAP,SSC,"Garage,Detached","Agent Owner,Dryer,Disposal,Dishwasher,Eating Sp/Kit,Fence,Newer Carpet,Newer Paint,Quick Poss,Refrigerator,Remodeled,Self-Clean Oven,Smoke Free,Stove/Range/Ovn",,Detach Singl Fam,,Ranch/1 Story,Block,Composition,Cherrelyn                ,Englewood                ,Englewood                ,ENG1,R-1-C,"Conventional,FHA,VA,Cash",,Chicago Title,DOD,NONE,No,No,Excl Agency,LOTS 3-4 W 1/2 BLK 37 S BDWY HTS 2ND FLG,East,South,"Forced Air, Gas",Public,Public,Aidan McGuire,MB MCGUIRE REALTY,Individual,AB,BO,Yes,13,39.63829,-104.983907,1,2,1016,1016,1016,191.93,191.93,80113,2,,,0,1916,2000,2.8,2.8,727,200,,6708,14,14,4300,,195000
Res,A,GRANT,St,ARAP,SSC,Off Street,"Cable Available,Ceiling Fan,Dryer,Eating Sp/Kit,Fence,Freezer,Park Addl Off St,Patio,Quick Poss,Refrigerator,Stove/Range/Ovn,Washer",None,Detach Singl Fam,,Ranch/1 Story,Frame,,Cherrelyn                ,Englewood                ,Englewood                ,ENG1,R-1-C,"Conventional,FHA,VA,Cash",Buyer to Verify Sq Ft.,REMAX ALLIANCE,DAY OF CLOSING AND DELIVERY OF DEED,N/A,No,No,Excl Right,LOTS 7-8 W 1/2 BLK 37 S BDWY HTS 2ND FLG,East,South,"Forced Air, Gas",Public,Public,STEVE ENGEL,RE/MAX ALLIANCE,Individual,AA,BO,Yes,3,39.638014,-104.98391,1,3,1133,1133,1133,176.48,176.48,80113,,,,0,1948,2000,2.8,2.8,946,300,0.15,6708,75,75,4200,,199950
Res,A,ACOMA,St,ARAP,SSC,"Garage,Detached","Air Cond-Central,Cable Available,Ceiling Fan,No Covenants,Dbl Pane Wndw,Dryer,Disposal,Dishwasher,Quick Poss,Remodeled,Self-Clean Oven,Smoke Free,Utility Shed,Washer,Wood Floors",None,Detach Singl Fam,,Ranch/1 Story,Stucco,Composition,Clayton                  ,Englewood                ,Englewood                ,ENG1,R-2-B,"Conventional,FHA,VA,Cash",,FIDELITY NATIONAL TITLE,AT DOD,none,No,No,Excl Right,LOTS 19-20 BLK 1 GREENS SUB,West,South,"Forced Air, Gas",Public,Public,DUTCH REBHUN,Keller Williams DTC,Individual,mt,BO,Yes,14,39.63355,-104.988767,2,3,1101,1101,1101,204.36,204.36,80110,1,,,,1951,5000,2.8,2.8,934,100,,6447,62,62,4500,,225000
